노선,기종점,월,정류장순번,정류장,이용자유형,합계,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,00,04,01,02,03
1601,인하대후문 - 인하대정문,202307.0,0.0,인하대후문,장애인,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202308.0,42.0,홍대입구역,장애인,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1601,인하대후문 - 인하대정문,202309.0,17.0,계룡리슈빌,장애인,5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202310.0,0.0,인하대후문,장애인,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202311.0,15.0,부천시청역3번출구.경기예고.현대백화점,장애인,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202312.0,6.0,극동.금호아파트,장애인,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202301.0,15.0,부천시청역3번출구.경기예고.현대백화점,청소년,27,0,0,0,1,0,2,1,1,3,0,3,12,1,1,0,0,0,1,1,0.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202302.0,42.0,홍대입구역,청소년,138,0,0,0,0,1,2,1,5,8,2,13,10,8,11,12,26,16,5,9,6.0,0.0,3.0,0.0,
1601,인하대후문 - 인하대정문,202303.0,55.0,인천미래생활고등학교,청소년,101,0,0,3,1,3,7,1,1,3,4,1,52,19,1,1,0,4,0,0,0.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202304.0,55.0,인천미래생활고등학교,청소년,96,0,0,0,0,2,3,0,1,4,6,6,51,19,0,1,3,0,0,0,0.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202305.0,0.0,인하대후문,청소년,63,0,0,0,0,0,1,2,1,3,3,0,11,7,4,3,0,6,1,9,0.0,12.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202306.0,55.0,인천미래생활고등학교,청소년,57,0,0,0,0,1,0,1,0,11,0,11,14,11,3,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0
1601,인하대후문 - 인하대정문,202307.0,55.0,인천미래생활고등학교,청소년,80,0,0,0,0,0,0,1,2,5,2,7,18,7,18,5,12,3,0,0,0.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202308.0,42.0,홍대입구역,청소년,138,0,3,1,1,5,0,1,1,5,1,6,7,8,7,12,20,22,19,14,3.0,0.0,2.0,0.0,0.0
1601,인하대후문 - 인하대정문,202309.0,55.0,인천미래생활고등학교,청소년,67,0,0,0,0,4,0,0,3,6,0,1,32,10,5,4,0,1,0,0,0.0,0.0,1.0,0.0,
1601,인하대후문 - 인하대정문,202310.0,55.0,인천미래생활고등학교,청소년,41,0,0,2,0,0,1,1,6,3,0,0,23,2,0,3,0,0,0,0,0.0,0.0,0.0,0.0,
1601,인하대후문 - 인하대정문,202311.0,42.0,홍대입구역,청소년,66,0,1,0,0,0,0,1,0,1,0,2,6,1,10,1,7,18,4,4,9.0,0.0,1.0,0.0,
1601,인하대후문 - 인하대정문,202312.0,55.0,인천미래생활고등학교,청소년,27,0,0,0,0,1,0,0,0,0,5,0,13,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,
27,항동7가버스차고지 - 항동7가버스차고지,202301.0,16.0,인하대역(7번출구),경로,121,0,0,2,0,5,5,9,8,12,12,4,30,13,5,4,3,8,1,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202302.0,16.0,인하대역(7번출구),경로,125,0,0,2,0,4,7,9,7,5,16,10,32,10,8,3,3,5,4,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202303.0,16.0,인하대역(7번출구),경로,163,0,0,0,0,0,8,7,17,13,20,13,28,10,17,6,6,7,11,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202304.0,16.0,인하대역(7번출구),경로,148,0,0,0,0,4,5,16,23,13,10,11,27,8,10,3,2,8,8,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202305.0,34.0,롯데백화점(인천터미널),경로,146,1,3,0,0,2,9,9,12,16,15,21,17,11,11,9,8,1,0,1,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202306.0,16.0,인하대역(7번출구),경로,133,0,0,2,3,4,5,9,10,15,18,7,23,12,12,2,3,4,4,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202307.0,16.0,인하대역(7번출구),경로,138,1,1,0,0,9,4,11,13,14,19,6,22,6,10,3,3,13,3,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202308.0,16.0,인하대역(7번출구),경로,150,0,2,0,3,7,10,15,4,11,16,10,17,20,10,3,4,13,5,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202309.0,136.0,인하대역(1번출구),경로,140,0,11,2,4,6,4,2,12,12,10,13,18,10,14,16,3,2,1,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202310.0,136.0,인하대역(1번출구),경로,166,0,6,1,6,8,9,7,14,11,15,15,25,22,13,4,3,6,1,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202311.0,34.0,롯데백화점(인천터미널),경로,132,2,0,0,3,14,11,9,14,12,16,12,13,5,9,9,3,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202312.0,117.0,롯데백화점(인천터미널),경로,128,0,2,0,7,4,5,10,7,14,13,13,18,11,6,9,3,4,2,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202301.0,34.0,롯데백화점(인천터미널),국가유공자,11,0,0,0,0,0,0,0,3,0,3,0,2,2,1,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202302.0,44.0,남동구청,국가유공자,24,0,0,0,0,0,2,0,1,0,1,14,5,0,0,1,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202303.0,25.0,주안7동행정복지센터,국가유공자,8,0,0,0,0,0,0,0,1,0,1,1,3,2,0,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202304.0,34.0,롯데백화점(인천터미널),국가유공자,17,0,0,0,0,0,0,2,2,1,2,1,5,2,1,0,0,1,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202305.0,113.0,구월아시아드은빛호수공원,국가유공자,10,0,0,0,0,0,0,3,1,0,0,1,3,2,0,0,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202306.0,25.0,주안7동행정복지센터,국가유공자,7,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,2,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202307.0,42.0,남동구청후문(남동등기소),국가유공자,6,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202308.0,91.0,청능로사거리,국가유공자,21,0,0,0,0,2,5,1,4,2,2,0,3,1,1,0,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202309.0,91.0,청능로사거리,국가유공자,17,0,0,1,0,3,0,1,3,2,1,1,4,1,0,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202310.0,26.0,쌍용아파트,국가유공자,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202311.0,44.0,남동구청,국가유공자,23,0,0,0,0,0,0,6,2,1,0,4,6,4,0,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202312.0,44.0,남동구청,국가유공자,19,0,0,0,0,1,1,2,1,0,2,3,6,2,1,0,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202301.0,117.0,롯데백화점(인천터미널),어린이,61,0,0,0,0,0,1,0,2,5,6,6,20,5,6,5,4,0,1,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202302.0,129.0,인천소방본부,어린이,23,0,0,0,1,0,0,0,0,2,0,0,18,1,0,1,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202303.0,86.0,인천논현중학교,어린이,344,0,0,0,0,0,0,0,1,17,14,239,71,0,2,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202304.0,119.0,남인천여자중학교,어린이,156,0,0,0,1,0,1,0,0,2,0,126,21,4,0,1,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202305.0,119.0,남인천여자중학교,어린이,177,0,0,0,4,1,1,0,0,5,0,112,48,4,2,0,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202306.0,86.0,인천논현중학교,어린이,156,0,0,0,0,0,0,2,0,0,0,125,22,7,0,0,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202307.0,34.0,롯데백화점(인천터미널),어린이,134,0,0,0,9,0,2,0,4,12,12,17,20,20,14,9,11,4,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202308.0,16.0,인하대역(7번출구),어린이,101,0,0,1,3,1,1,5,1,13,11,16,17,4,7,12,6,2,1,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202309.0,119.0,남인천여자중학교,어린이,89,0,0,0,1,0,1,1,0,3,4,48,17,11,0,1,1,1,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202310.0,119.0,남인천여자중학교,어린이,70,0,0,0,0,0,2,0,2,8,2,28,19,8,1,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202311.0,34.0,롯데백화점(인천터미널),어린이,70,0,0,1,8,0,2,1,6,0,10,7,11,5,8,7,2,1,1,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202312.0,90.0,청능로사거리,어린이,68,0,0,0,0,3,1,2,4,1,2,11,13,5,2,8,7,7,2,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202301.0,117.0,롯데백화점(인천터미널),일반인,7175,30,68,48,177,140,150,256,316,282,413,516,595,671,865,687,713,606,444,198,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202302.0,117.0,롯데백화점(인천터미널),일반인,6970,30,58,45,151,174,146,247,339,284,389,433,679,596,827,699,724,507,438,204,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202303.0,20.0,정석항공과학고,일반인,7240,22,38,94,105,167,178,244,379,449,643,671,821,839,959,513,370,432,316,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202304.0,20.0,정석항공과학고,일반인,6177,23,36,88,133,123,191,209,275,337,550,563,713,699,758,429,350,458,242,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202305.0,20.0,정석항공과학고,일반인,7263,36,57,114,122,148,227,254,311,384,551,714,905,790,873,535,410,459,373,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202306.0,117.0,롯데백화점(인천터미널),일반인,7432,30,46,68,183,174,180,266,361,299,423,498,611,728,858,655,787,561,501,203,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202307.0,20.0,정석항공과학고,일반인,5195,23,78,82,102,198,174,237,330,397,417,490,627,516,452,281,282,285,224,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202308.0,20.0,정석항공과학고,일반인,5665,26,55,85,140,191,190,264,333,403,486,559,727,477,541,304,304,351,229,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202309.0,20.0,정석항공과학고,일반인,7189,36,61,97,160,172,203,282,378,523,545,672,843,783,790,480,425,380,359,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202310.0,117.0,롯데백화점(인천터미널),일반인,7988,30,53,93,196,212,182,272,378,345,434,509,680,740,988,669,879,564,542,222,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202311.0,20.0,정석항공과학고,일반인,6775,12,49,65,127,159,202,238,351,453,547,624,841,807,800,446,392,394,268,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202312.0,117.0,롯데백화점(인천터미널),일반인,8123,37,66,99,160,161,151,257,408,341,467,511,734,734,969,723,802,738,562,203,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202301.0,118.0,순복음교회,장애인,11,0,0,0,1,1,1,0,0,0,0,1,6,1,0,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202302.0,91.0,청능로사거리,장애인,27,0,0,0,0,0,2,0,1,0,1,6,8,1,3,2,1,1,1,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202303.0,91.0,청능로사거리,장애인,20,0,1,0,2,0,2,0,0,1,2,1,5,2,2,2,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202304.0,49.0,남동체육관(체조경기장),장애인,24,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202305.0,93.0,논현사거리,장애인,22,0,0,0,3,0,0,0,9,0,0,1,8,0,1,0,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202306.0,46.0,삼익.광명아파트,장애인,13,0,0,1,0,0,0,0,1,0,0,0,7,3,0,1,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202307.0,127.0,주안7동행정복지센터,장애인,34,0,0,0,3,0,3,2,1,3,1,1,12,5,2,0,1,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202308.0,8.0,신선초등학교앞,장애인,15,0,0,0,0,0,0,1,0,0,0,2,12,0,0,0,0,0,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202309.0,8.0,신선초등학교앞,장애인,10,0,0,0,0,0,0,0,1,0,0,1,7,0,1,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202310.0,91.0,청능로사거리,장애인,22,0,2,1,1,0,0,1,0,2,2,1,5,2,1,0,1,2,1,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202311.0,9.0,금호2차아파트,장애인,8,0,0,0,0,0,1,0,1,0,0,0,5,1,0,0,0,0,0,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202312.0,117.0,롯데백화점(인천터미널),장애인,35,0,0,0,0,0,0,1,2,1,0,0,9,7,8,2,4,1,0,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202301.0,20.0,정석항공과학고,청소년,397,0,1,0,5,3,3,5,27,37,41,42,81,31,41,17,18,27,18,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202302.0,117.0,롯데백화점(인천터미널),청소년,580,2,18,8,8,15,5,16,31,34,32,48,62,74,45,46,42,39,32,23,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202303.0,20.0,정석항공과학고,청소년,1332,1,5,31,15,4,3,15,43,38,52,338,221,222,127,86,56,39,36,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202304.0,20.0,정석항공과학고,청소년,1037,3,2,15,13,4,6,34,28,31,56,206,174,139,116,88,62,36,24,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202305.0,20.0,정석항공과학고,청소년,1182,5,0,12,10,2,6,11,60,76,61,195,191,154,105,85,67,69,73,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202306.0,20.0,정석항공과학고,청소년,926,0,1,13,10,6,9,25,11,30,40,218,181,115,84,87,31,39,26,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202307.0,20.0,정석항공과학고,청소년,767,1,0,4,6,3,8,14,86,64,24,158,155,67,58,43,45,20,11,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202308.0,20.0,정석항공과학고,청소년,651,0,3,7,10,3,4,6,19,32,29,200,98,47,79,35,32,25,22,0,0.0,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202309.0,20.0,정석항공과학고,청소년,722,0,1,15,5,0,4,14,14,29,27,152,120,116,78,78,25,23,21,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202310.0,20.0,정석항공과학고,청소년,673,1,0,17,9,0,6,6,34,43,33,156,110,60,67,56,42,19,14,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202311.0,16.0,인하대역(7번출구),청소년,562,1,0,8,78,2,4,15,28,24,22,42,89,66,42,41,33,49,18,0,,,,,
27,항동7가버스차고지 - 항동7가버스차고지,202312.0,119.0,남인천여자중학교,청소년,715,0,0,14,19,7,7,4,4,17,11,424,102,68,12,9,9,6,2,0,0.0,,,,
46,신흥교통입구 - 신흥교통입구,202301.0,14.0,인하대역(7번출구),경로,189,1,1,11,18,7,8,13,12,5,7,10,29,20,16,10,1,6,4,0,,10.0,,,
46,신흥교통입구 - 신흥교통입구,202302.0,158.0,롯데백화점(인천터미널),경로,134,0,3,2,1,3,6,3,4,5,22,25,29,15,9,6,0,0,0,1,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202303.0,158.0,롯데백화점(인천터미널),경로,198,2,8,9,9,3,8,9,8,5,23,44,29,29,9,2,1,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202304.0,158.0,롯데백화점(인천터미널),경로,189,0,8,17,8,1,3,14,13,9,20,20,37,28,6,3,1,1,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202305.0,158.0,롯데백화점(인천터미널),경로,199,0,7,19,4,6,8,5,11,12,15,34,39,24,3,4,3,2,3,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202306.0,158.0,롯데백화점(인천터미널),경로,164,0,5,13,2,2,4,6,6,11,14,22,44,15,12,5,2,1,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202307.0,158.0,롯데백화점(인천터미널),경로,145,0,5,10,3,4,10,9,10,11,11,21,31,14,3,0,3,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202308.0,158.0,롯데백화점(인천터미널),경로,148,0,5,14,5,6,5,8,6,9,11,23,30,10,6,4,5,0,0,1,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202309.0,158.0,롯데백화점(인천터미널),경로,167,1,6,13,5,6,7,11,10,3,15,28,36,12,4,4,3,2,1,0,0.0,0.0,,,
46,신흥교통입구 - 신흥교통입구,202310.0,172.0,인하대역(1번출구),경로,147,0,9,0,3,3,9,4,7,6,12,17,28,8,21,4,5,5,4,2,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202311.0,158.0,롯데백화점(인천터미널),경로,198,0,2,17,10,7,17,11,7,7,10,21,43,21,6,4,2,9,4,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202312.0,158.0,롯데백화점(인천터미널),경로,154,1,3,10,8,2,2,10,9,9,9,24,27,15,10,4,2,7,2,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202301.0,172.0,인하대역(1번출구),국가유공자,25,0,0,5,0,1,0,0,1,0,2,1,4,6,4,1,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202302.0,14.0,인하대역(7번출구),국가유공자,10,0,0,0,0,0,0,1,0,1,0,2,5,0,1,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202303.0,151.0,벽산아파트(미추홀도서관),국가유공자,30,0,0,0,0,0,0,0,2,1,1,16,9,0,1,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202304.0,151.0,벽산아파트(미추홀도서관),국가유공자,27,0,0,0,0,0,0,3,0,0,0,8,13,3,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202305.0,11.0,신창아파트,국가유공자,16,0,0,0,1,0,2,2,1,0,0,0,10,0,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202306.0,151.0,벽산아파트(미추홀도서관),국가유공자,23,0,0,0,0,1,0,0,0,0,1,14,6,0,0,0,0,1,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202307.0,151.0,벽산아파트(미추홀도서관),국가유공자,24,0,0,0,0,1,0,0,1,0,0,6,16,0,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202308.0,151.0,벽산아파트(미추홀도서관),국가유공자,25,0,0,0,1,0,0,1,1,1,0,4,16,0,1,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202309.0,151.0,벽산아파트(미추홀도서관),국가유공자,23,0,0,0,0,0,0,1,0,0,2,9,11,0,0,0,0,0,0,0,0.0,0.0,,,
46,신흥교통입구 - 신흥교통입구,202310.0,151.0,벽산아파트(미추홀도서관),국가유공자,28,0,0,0,0,0,2,0,0,2,1,10,13,0,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202311.0,151.0,벽산아파트(미추홀도서관),국가유공자,23,0,0,0,0,0,0,0,0,1,1,6,15,0,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202312.0,151.0,벽산아파트(미추홀도서관),국가유공자,21,0,0,0,0,0,0,0,1,0,0,7,13,0,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202301.0,2.0,중구문화회관,어린이,104,0,0,0,0,2,0,0,2,0,1,6,40,48,5,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202302.0,158.0,롯데백화점(인천터미널),어린이,132,0,0,2,0,2,1,2,8,9,12,17,35,19,11,3,2,6,3,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202303.0,18.0,풍림아이원아파트,어린이,344,0,0,0,0,0,6,2,8,18,10,210,45,13,18,7,5,2,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202304.0,18.0,풍림아이원아파트,어린이,365,0,0,0,1,1,1,4,9,7,11,195,61,23,24,10,14,3,1,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202305.0,18.0,풍림아이원아파트,어린이,367,0,0,0,0,1,0,4,7,13,10,143,111,28,32,8,7,3,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202306.0,18.0,풍림아이원아파트,어린이,383,0,0,0,2,2,2,2,2,10,11,219,79,22,15,6,3,6,2,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202307.0,18.0,풍림아이원아파트,어린이,303,0,0,0,0,2,3,2,15,12,25,130,61,19,11,14,4,5,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202308.0,18.0,풍림아이원아파트,어린이,222,0,0,0,1,0,2,3,5,22,11,102,30,17,16,1,10,2,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202309.0,18.0,풍림아이원아파트,어린이,255,0,0,1,0,0,5,2,7,8,25,123,47,18,9,1,6,3,0,0,0.0,0.0,,,
46,신흥교통입구 - 신흥교통입구,202310.0,18.0,풍림아이원아파트,어린이,232,0,0,1,0,0,1,7,5,8,48,84,39,14,13,5,7,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202311.0,18.0,풍림아이원아파트,어린이,189,0,0,0,4,1,0,5,7,9,24,58,34,11,20,4,8,4,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202312.0,18.0,풍림아이원아파트,어린이,151,0,0,0,0,3,2,5,6,15,24,38,30,10,11,5,2,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202301.0,158.0,롯데백화점(인천터미널),일반인,7658,31,167,148,165,115,147,248,342,340,421,605,792,795,887,593,632,550,564,116,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202302.0,158.0,롯데백화점(인천터미널),일반인,8145,28,150,114,170,138,167,233,350,351,625,635,880,746,991,595,648,649,546,129,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202303.0,158.0,롯데백화점(인천터미널),일반인,9461,44,159,230,268,220,147,316,412,450,625,802,903,973,1059,754,685,652,614,147,,1.0,,,
46,신흥교통입구 - 신흥교통입구,202304.0,158.0,롯데백화점(인천터미널),일반인,8302,45,168,190,196,165,148,235,367,389,512,681,855,877,983,657,589,646,479,119,,1.0,,,
46,신흥교통입구 - 신흥교통입구,202305.0,158.0,롯데백화점(인천터미널),일반인,8997,30,233,201,185,225,166,286,398,485,544,749,875,890,1065,682,653,642,527,159,,2.0,,,
46,신흥교통입구 - 신흥교통입구,202306.0,158.0,롯데백화점(인천터미널),일반인,8576,16,216,190,146,167,135,258,393,397,591,765,834,846,1022,623,697,581,573,126,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202307.0,158.0,롯데백화점(인천터미널),일반인,8249,18,173,200,113,124,233,236,331,382,484,665,804,789,1026,609,633,674,599,156,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202308.0,158.0,롯데백화점(인천터미널),일반인,8085,30,169,202,176,124,188,258,323,386,478,693,769,891,808,639,637,610,532,169,,3.0,,,
46,신흥교통입구 - 신흥교통입구,202309.0,158.0,롯데백화점(인천터미널),일반인,8151,24,162,196,210,197,199,255,334,349,567,680,719,920,905,519,645,633,520,117,0.0,0.0,,,
46,신흥교통입구 - 신흥교통입구,202310.0,158.0,롯데백화점(인천터미널),일반인,8467,25,139,228,176,163,169,252,376,425,534,735,807,859,1019,608,760,591,465,135,,1.0,,,
46,신흥교통입구 - 신흥교통입구,202311.0,158.0,롯데백화점(인천터미널),일반인,8205,22,132,221,216,195,185,248,343,377,556,700,761,813,918,619,729,576,462,131,,1.0,,,
46,신흥교통입구 - 신흥교통입구,202312.0,158.0,롯데백화점(인천터미널),일반인,8635,29,168,198,153,173,155,258,368,381,613,735,910,868,951,585,775,636,542,137,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202301.0,6.0,신선초등학교앞,장애인,22,0,0,0,0,1,0,0,3,0,0,1,17,0,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202302.0,138.0,인천예림학교(인천성모병원),장애인,56,0,0,4,1,1,1,7,5,1,1,5,15,12,2,1,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202303.0,6.0,신선초등학교앞,장애인,24,0,0,0,0,0,0,0,1,0,3,0,17,3,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202304.0,6.0,신선초등학교앞,장애인,15,0,0,0,0,1,0,0,0,0,1,0,12,1,0,0,0,0,0,0,,0.0,,,
46,신흥교통입구 - 신흥교통입구,202305.0,6.0,신선초등학교앞,장애인,15,0,0,0,0,0,0,0,0,0,1,1,10,1,2,0,0,0,0,0,,0.0,,,
